url,brand,name,sizes,image_article,status
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-fire-tiger-fire-tiger-alle-141311,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Fire Tiger Fire Tiger Alle",,13-fishing-141311,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-fire-tiger-no-color-alle-141311,13,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Fire Tiger No color Alle",,13-141311,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-golden-shiner-golden-shine-alle-141312,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Golden Shiner Golden Shine Alle",,13-fishing-141312,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-golden-shiner-no-color-alle-141312,13,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Golden Shiner No color Alle",,13-141312,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-radioactive-pickle-no-color-alle-141313,13,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Radioactive Pickle No color Alle",,13-141313,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-radioactive-pickle-rp-alle-141313,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Radioactive Pickle RP Alle",,13-fishing-141313,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-shiner-no-color-alle-141314,13,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Shiner No color Alle",,13-141314,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-shiner-shiner-alle-141314,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Shiner Shiner Alle",,13-fishing-141314,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-tickle-me-pink-no-color-alle-141315,13,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Tickle Me Pink No color Alle",,13-141315,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-45mm-tickle-me-pink-pink-alle-141315,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 45mm Tickle Me Pink Pink Alle",,13-fishing-141315,ok
https://www.sport1.no/13-fishing-modus-c2-bc-utv-811-lh-lh-alle-142091,13,13 FISHING Modus C2 BC Utv. 8.1:1 LH LH Alle,,13-142091,ok
https://www.sport1.no/13-fishing-wicked-ice-rod-2461cm-mh-no-color-alle-149704,13-fishing,13 FISHING Wicked Ice Rod 24&quot;/61cm MH No color Alle,,13-fishing-149704,ok
https://www.sport1.no/13-fishing-the-snitchdescent-inline-ice-combo-left-hand-retrieve-25-with-flex-core-quick-tip-no-color-alle-149708,13-fishing,13 FISHING The Snitch/Descent Inline Ice Combo - Left Hand Retrieve - 25&quot; with Flex-Core Quick Tip No color Alle,,13-fishing-149708,ok
https://www.sport1.no/13-fishing-white-noise-ice-combo-26-m-medium-no-color-alle-149713,13,13 FISHING White Noise Ice Combo - 26&quot; M (Medium) No color Alle,,13-149713,ok
https://www.sport1.no/13-fishing-thermo-ice-combo-24-l-light-no-color-alle-149719,13-fishing,13 FISHING Thermo Ice Combo - 24&quot; L (Light) No color Alle,,13-fishing-149719,ok
https://www.sport1.no/13-fishing-thermo-ice-combo-26-ml-medium-light-no-color-alle-149720,13-fishing,13 FISHING Thermo Ice Combo - 26&quot; ML (Medium Light) No color Alle,,13-fishing-149720,ok
https://www.sport1.no/13-fishing-thermo-ice-combo-28-m-medium-no-color-alle-149721,13-fishing,13 FISHING Thermo Ice Combo - 28&quot; M (Medium) No color Alle,,13-fishing-149721,ok
https://www.sport1.no/13-fishing-jabber-blade-bladed-jigging-spoon-7g-perch-no-color-alle-150237,13,13 FISHING Jabber Blade Bladed Jigging Spoon 7g Perch No color Alle,,13-150237,ok
https://www.sport1.no/13-fishing-jabber-blade-bladed-jigging-spoon-7g-sexy-lama-no-color-alle-150238,13,13 FISHING Jabber Blade Bladed Jigging Spoon 7g Sexy Lama No color Alle,,13-150238,ok
