url,brand,name,sizes,image_article,status
https://www.xxl.no/oakley-alpine-jacket-westview-25-26-ski-og-snowboardjakke-svart/p/1230136_1_Style,Oakley,"Alpine Jacket Westview 25/26, ski- og snowboardjakke",L;M;S;XL,1230136,ok
https://www.xxl.no/oakley-range-rc-jacket-2-0-25-26-ski-og-snowboardjakke-herre-svart/p/1241673_1_Style,Oakley,"Range RC Jacket 2.0 25/26, ski- og snowboardjakke, herre",L;M;S;XL,1241673,ok
https://www.xxl.no/tenson-teton-shell-jacket-25-26-ski-og-snowboardjakke-herre-brun/p/1242274_1_Style,Tenson,"Teton Shell Jacket 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1242274,ok
https://www.xxl.no/helly-hansen-swift-team-jacket-skijakke-herre-bla/p/1241701_1_Style,Helly Hansen,"SWIFT TEAM JACKET, skijakke, herre",2XL;L;M;S;XL,1241701,ok
https://www.xxl.no/tenson-teton-hybrid-jacket-25-26-ski-og-snowboardjakke-herre-svart/p/1242258_1_Style,Tenson,"Teton Hybrid Jacket 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1242258,ok
https://www.xxl.no/oakley-range-rc-jacket-2-0-25-26-ski-og-snowboardjakke-herre-gronn/p/1241672_1_Style,Oakley,"Range RC Jacket 2.0 25/26, ski- og snowboardjakke, herre",L;M;S;XL,1241672,ok
https://www.xxl.no/oakley-alpine-anorak-tnp-tbp-insulated-25-26-snowboardjakke-anorakk-herre-svart/p/1201535_1_Style,Oakley,"Alpine Anorak Tnp Tbp Insulated 25/26, snowboardjakke, anorakk herre",L;M;S;XL,1201535,ok
https://www.xxl.no/mammut-alpine-jacket-stoney-hs-hooded-25-26-alpinjakke-skijakke-herre-gronn/p/1229000_1_Style,Mammut,"Alpine Jacket Stoney HS Hooded 25/26, alpinjakke, skijakke, herre",2XL;L;M;S;XL,1229000,ok
https://www.xxl.no/stormberg-alpine-jacket-hemsedal-insulated-25-26-ski-og-snowboardjakke-herre-mork-bla/p/1231056_1_Style,Stormberg,"Alpine Jacket Hemsedal Insulated 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1231056,ok
https://www.xxl.no/stormberg-alpine-jacket-hemsedal-insulated-25-26-ski-og-snowboardjakke-herre-svart/p/1231058_1_Style,Stormberg,"Alpine Jacket Hemsedal Insulated 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1231058,ok
